Shape: (285, 45)
Columns (45):
   0: episode_index
   1: frame_index
   2: timestamp
   3: L_sh_pitch
   4: L_sh_roll
   5: L_sh_yaw
   6: L_el_pitch
   7: L_el_roll
   8: L_wr_yaw
   9: L_wr_pitch
  10: R_sh_pitch
  11: R_sh_roll
  12: R_sh_yaw
  13: R_el_pitch
  14: R_el_roll
  15: R_wr_yaw
  16: R_wr_pitch
  17: state_L_sh_pitch
  18: state_L_sh_roll
  19: state_L_sh_yaw
  20: state_L_el_pitch
  21: state_L_el_roll
  22: state_L_wr_yaw
  23: state_L_wr_pitch
  24: state_R_sh_pitch
  25: state_R_sh_roll
  26: state_R_sh_yaw
  27: state_R_el_pitch
  28: state_R_el_roll
  29: state_R_wr_yaw
  30: state_R_wr_pitch
  31: gripper_L
  32: gripper_R
  33: eeL_x
  34: eeL_y
  35: eeL_z
  36: eeL_roll
  37: eeL_pitch
  38: eeL_yaw
  39: eeR_x
  40: eeR_y
  41: eeR_z
  42: eeR_roll
  43: eeR_pitch
  44: eeR_yaw

     episode_index  frame_index  timestamp  L_sh_pitch  L_sh_roll  L_sh_yaw  L_el_pitch  L_el_roll  L_wr_yaw  L_wr_pitch  R_sh_pitch  R_sh_roll  R_sh_yaw  R_el_pitch  R_el_roll  R_wr_yaw  R_wr_pitch  state_L_sh_pitch  state_L_sh_roll  state_L_sh_yaw  state_L_el_pitch  state_L_el_roll  state_L_wr_yaw  state_L_wr_pitch  state_R_sh_pitch  state_R_sh_roll  state_R_sh_yaw  state_R_el_pitch  state_R_el_roll  state_R_wr_yaw  state_R_wr_pitch  gripper_L  gripper_R    eeL_x    eeL_y    eeL_z  eeL_roll  eeL_pitch   eeL_yaw    eeR_x     eeR_y    eeR_z  eeR_roll  eeR_pitch   eeR_yaw
256              0          256   8.533300    0.505524   0.004545 -0.045407    0.454997  -0.064699  0.034637   -0.065955   -0.596238  -0.003901  0.076068   -0.586103   0.140688 -0.079019    0.053200          0.495660        -0.010929       -0.050546          0.462921        -0.066186        0.026513         -0.060082         -0.596135        -0.013997        0.073053         -0.608263         0.151637       -0.078393          0.036812   0.000000   0.000000 0.321106 0.241548 0.750740 -0.040373  -0.017352  0.006846 0.298884 -0.246631 0.776106  0.095287  -0.051874  0.012411
257              0          257   8.566700    0.505747   0.004807 -0.045418    0.454922  -0.064439  0.034793   -0.066535   -0.595577  -0.004347  0.076218   -0.583502   0.143620 -0.081140    0.054256          0.495660        -0.010546       -0.050546          0.462921        -0.066186        0.026894         -0.061608         -0.595751        -0.011696        0.073053         -0.598726         0.149348       -0.078393          0.040246   0.000000   0.000000 0.321034 0.241563 0.750732 -0.039889  -0.017633  0.006577 0.298981 -0.246494 0.775446  0.097955  -0.051413  0.014261
258              0          258   8.600000    0.506461   0.005290 -0.045273    0.454731  -0.063580  0.035084   -0.068723   -0.592779  -0.004500  0.075431   -0.576151   0.143471 -0.081866    0.054979          0.495660        -0.010546       -0.050546          0.462921        -0.066186        0.027276         -0.061608         -0.595751        -0.010929        0.073053         -0.593767         0.146677       -0.078775          0.044060   0.000000   0.000000 0.320802 0.241522 0.750764 -0.038696  -0.018900  0.005950 0.299535 -0.246209 0.773339  0.098639  -0.047668  0.015280
259              0          259   8.633300    0.506916   0.005741 -0.045224    0.454821  -0.063023  0.035245   -0.069171   -0.591452  -0.004066  0.075960   -0.569614   0.147216 -0.084010    0.059127          0.495660        -0.009779       -0.050546          0.462921        -0.066186        0.027276         -0.062753         -0.595368        -0.009779        0.073053         -0.586900         0.146296       -0.078775          0.045968   0.000000   0.000000 0.320669 0.241529 0.750735 -0.037772  -0.018973  0.005497 0.299617 -0.246278 0.771691  0.102958  -0.047117  0.015745
260              0          260   8.666700    0.507107   0.005794 -0.045181    0.454802  -0.062871  0.035309   -0.070004   -0.590796  -0.004797  0.076106   -0.566754   0.149112 -0.086101    0.061114          0.496044        -0.008629       -0.050546          0.462921        -0.065805        0.027657         -0.064660         -0.594984        -0.009779        0.073053         -0.581559         0.146677       -0.078775          0.047875   0.000000   0.000000 0.320607 0.241510 0.750791 -0.037598  -0.019592  0.005390 0.299694 -0.246182 0.771066  0.104408  -0.047254  0.017664
261              0          261   8.700000    0.507642   0.005915 -0.044866    0.454689  -0.062176  0.035356   -0.071681   -0.589577  -0.006509  0.075846   -0.561479   0.147178 -0.087302    0.062217          0.496427        -0.008245       -0.050546          0.462921        -0.065805        0.027657         -0.064660         -0.594601        -0.009779        0.073053         -0.580415         0.146677       -0.079538          0.049401   0.000000   0.000000 0.320432 0.241385 0.750823 -0.036956  -0.020596  0.005025 0.299869 -0.246122 0.769460  0.101617  -0.044261  0.019843
262              0          262   8.733300    0.507877   0.006542 -0.044327    0.454568  -0.061265  0.035699   -0.071949   -0.589148  -0.007658  0.076102   -0.557087   0.148303 -0.089663    0.065294          0.496427        -0.004794       -0.050546          0.462921        -0.065805        0.029946         -0.065423         -0.593067        -0.009779        0.073053         -0.576982         0.146677       -0.081445          0.053216   0.000000   0.000000 0.320370 0.241172 0.750750 -0.035781  -0.020489  0.003848 0.299805 -0.246106 0.768307  0.102045  -0.043688  0.022042
263              0          263   8.766700    0.507720   0.006593 -0.043883    0.453821  -0.060715  0.035628   -0.072844   -0.589274  -0.009277  0.075888   -0.552085   0.147646 -0.092928    0.073721          0.496427        -0.002109       -0.050546          0.462921        -0.064660        0.030327         -0.067330         -0.589999        -0.009779        0.073053         -0.570497         0.146677       -0.082971          0.057031   0.000000   0.000000 0.320385 0.241003 0.750621 -0.035425  -0.020770  0.003523 0.299526 -0.245878 0.767539  0.100693  -0.047211  0.025352
264              0          264   8.800000    0.507686   0.006302 -0.043650    0.453799  -0.060658  0.035370   -0.073333   -0.589539  -0.009809  0.076278   -0.550703   0.150035 -0.095242    0.076946          0.496427        -0.001342       -0.050546          0.462921        -0.063897        0.030327         -0.068856         -0.588848        -0.009779        0.073053         -0.565919         0.146677       -0.085260          0.062753   0.000000   0.000000 0.320391 0.240908 0.750683 -0.035723  -0.021256  0.003739 0.299364 -0.245843 0.767444  0.102617  -0.049205  0.027049
265              0          265   8.833300    0.507604   0.006262 -0.042804    0.453455  -0.060025  0.035235   -0.073053   -0.590855  -0.011188  0.077400   -0.551083   0.155586 -0.099666    0.079352          0.496427        -0.001342       -0.050546          0.462921        -0.063516        0.030327         -0.068856         -0.588848        -0.009779        0.073053         -0.560960         0.147059       -0.087167          0.068856   0.000000   0.000000 0.320411 0.240554 0.750514 -0.035541  -0.020683  0.003115 0.298971 -0.245863 0.767741  0.106520  -0.051573  0.030648
266              0          266   8.866700    0.508402   0.005863 -0.042077    0.454578  -0.060168  0.035015   -0.071956   -0.592147  -0.012515  0.078548   -0.551225   0.159543 -0.103227    0.080712          0.498728        -0.001342       -0.050164          0.462921        -0.063134        0.030327         -0.068856         -0.589232        -0.009779        0.073053         -0.557527         0.154307       -0.095560          0.070764   0.000000   0.000000 0.320223 0.240211 0.750537 -0.036338  -0.019901  0.002850 0.298580 -0.245987 0.767767  0.108855  -0.052479  0.033562
267              0          267   8.900000    0.508415   0.005887 -0.041492    0.454571  -0.059446  0.034841   -0.072602   -0.593508  -0.011874  0.078699   -0.551868   0.158622 -0.103011    0.083416          0.499495        -0.001342       -0.050164          0.462921        -0.063516        0.030327         -0.068856         -0.589232        -0.009779        0.073053         -0.557145         0.154307       -0.097848          0.072290   0.000000   0.000000 0.320225 0.239985 0.750620 -0.035872  -0.020493  0.002476 0.298163 -0.246048 0.767998  0.108381  -0.054353  0.032668
268              0          268   8.933300    0.508464   0.005767 -0.041425    0.454562  -0.059742  0.034871   -0.072858   -0.594009  -0.011908  0.078495   -0.551780   0.156640 -0.102569    0.084752          0.500646        -0.001342       -0.049401          0.462921        -0.063134        0.029946         -0.068856         -0.589232        -0.009779        0.073053         -0.557527         0.154688       -0.100900          0.074197   0.000000   0.000000 0.320207 0.239941 0.750635 -0.036307  -0.020701  0.002480 0.298003 -0.246029 0.767982  0.106512  -0.054862  0.032450
269              0          269   8.966700    0.508526   0.005732 -0.041123    0.454803  -0.059894  0.034849   -0.072159   -0.594817  -0.011802  0.078578   -0.551427   0.156219 -0.102871    0.086780          0.500646        -0.001342       -0.047494          0.462921        -0.063134        0.030327         -0.068856         -0.589232        -0.009779        0.073053         -0.557527         0.154307       -0.101282          0.075723   0.000000   0.000000 0.320206 0.239806 0.750606 -0.036627  -0.020182  0.002238 0.297723 -0.246043 0.767894  0.106214  -0.055715  0.032421
270              0          270   9.000000    0.508292   0.005826 -0.040990    0.454948  -0.060376  0.034997   -0.070934   -0.595375  -0.011609  0.078413   -0.551079   0.155901 -0.103224    0.088835          0.500646        -0.001342       -0.047494          0.462921        -0.063134        0.030327         -0.068856         -0.589232        -0.009779        0.073053         -0.557527         0.154307       -0.101282          0.076104   0.000000   0.000000 0.320296 0.239735 0.750560 -0.037094  -0.019358  0.001915 0.297521 -0.245943 0.767882  0.106222  -0.056869  0.032577
271              0          271   9.033300    0.508332   0.005875 -0.040834    0.455142  -0.060514  0.035114   -0.070653   -0.595381  -0.011352  0.078174   -0.550697   0.155427 -0.103099    0.089742          0.500646        -0.001342       -0.046349          0.462921        -0.063134        0.030327         -0.068856         -0.589232        -0.009779        0.073053         -0.557527         0.154307       -0.101282          0.078012   0.000000   0.000000 0.320298 0.239655 0.750586 -0.037265  -0.019238  0.001633 0.297493 -0.245857 0.767839  0.106134  -0.057336  0.032417
272              0          272   9.066700    0.508552   0.005944 -0.040745    0.455099  -0.060310  0.035107   -0.071824   -0.595173  -0.010017  0.077826   -0.549990   0.154966 -0.102139    0.091508          0.500646        -0.001342       -0.045586          0.462921        -0.063134        0.030327         -0.068856         -0.589232        -0.009779        0.073053         -0.557527         0.154307       -0.101282          0.080301   0.000000   0.000000 0.320224 0.239631 0.750673 -0.037045  -0.020138  0.001558 0.297488 -0.245783 0.767805  0.107012  -0.058489  0.030746
273              0          273   9.100000    0.508921   0.005673 -0.040738    0.455077  -0.059985  0.034665   -0.072939   -0.594930  -0.008183  0.076534   -0.549212   0.152362 -0.099967    0.093191          0.500646        -0.001342       -0.045586          0.462921        -0.063134        0.030327         -0.068856         -0.589232        -0.009779        0.073053         -0.557527         0.154307       -0.101282          0.081445   0.000000   0.000000 0.320096 0.239663 0.750703 -0.036939  -0.020834  0.002147 0.297500 -0.245427 0.767671  0.106662  -0.059220  0.028545
274              0          274   9.133300    0.509250   0.005819 -0.040820    0.454973  -0.060158  0.034983   -0.074435   -0.594918  -0.007314  0.074729   -0.548139   0.147354 -0.098048    0.096523          0.500646        -0.001342       -0.045586          0.462921        -0.063134        0.030327         -0.068856         -0.589232        -0.009779        0.073053         -0.557527         0.153925       -0.101282          0.083734   0.000000   0.000000 0.319983 0.239680 0.750784 -0.036963  -0.021915  0.001898 0.297443 -0.244895 0.767599  0.103450  -0.060871  0.027660
275              0          275   9.166700    0.509583   0.006198 -0.040957    0.454852  -0.060317  0.035346   -0.074871   -0.594047  -0.006811  0.072265   -0.546333   0.144124 -0.096782    0.096695          0.500646        -0.001342       -0.045586          0.462921        -0.063134        0.030327         -0.069238         -0.589232        -0.009779        0.073053         -0.557145         0.150874       -0.100900          0.087167   0.000000   0.000000 0.319874 0.239736 0.750706 -0.036747  -0.021916  0.001494 0.297656 -0.244013 0.767039  0.102112  -0.059737  0.028286
276              0          276   9.200000    0.509781   0.006540 -0.041154    0.454790  -0.060792  0.035820   -0.075036   -0.593482  -0.006292  0.070693   -0.545283   0.142900 -0.095840    0.096748          0.500646        -0.001342       -0.045586          0.462921        -0.063134        0.030327         -0.069238         -0.589232        -0.009779        0.073053         -0.557145         0.150111       -0.100900          0.088312   0.000000   0.000000 0.319812 0.239799 0.750655 -0.036854  -0.021856  0.001061 0.297795 -0.243463 0.766720  0.102241  -0.059136  0.028357
277              0          277   9.233300    0.510015   0.007457 -0.041084    0.454696  -0.060914  0.036854   -0.075297   -0.593454  -0.005510  0.069201   -0.544610   0.142413 -0.095556    0.098064          0.500646        -0.001342       -0.045586          0.462921        -0.063134        0.030327         -0.069238         -0.589232        -0.009779        0.073053         -0.557145         0.148966       -0.100519          0.089837   0.000000   0.000000 0.319750 0.239729 0.750609 -0.036268  -0.021830 -0.000473 0.297771 -0.242849 0.766594  0.103293  -0.059767  0.028671
278              0          278   9.266700    0.510274   0.008137 -0.041289    0.454761  -0.061099  0.037550   -0.075903   -0.593750  -0.005840  0.064860   -0.543551   0.134002 -0.093607    0.101217          0.500646        -0.001342       -0.045586          0.462921        -0.063134        0.030327         -0.069238         -0.589232        -0.009779        0.072671         -0.556382         0.146296       -0.100137          0.090982   0.000000   0.000000 0.319679 0.239800 0.750668 -0.035795  -0.022274 -0.001302 0.297683 -0.241313 0.766391  0.097102  -0.060690  0.030935
279              0          279   9.300000    0.510742   0.008092 -0.041539    0.454749  -0.061027  0.037483   -0.077290   -0.594115  -0.006410  0.062519   -0.543442   0.132897 -0.093763    0.101668          0.500646        -0.001342       -0.045586          0.462921        -0.063516        0.030327         -0.069619         -0.589232        -0.009779        0.072290         -0.556001         0.142863       -0.099756          0.092126   0.000000   0.000000 0.319520 0.239919 0.750722 -0.035638  -0.023177 -0.000953 0.297607 -0.240364 0.766283  0.096869  -0.060602  0.033370
280              0          280   9.333300    0.510950   0.008081 -0.041623    0.454818  -0.060960  0.037414   -0.077451   -0.594247  -0.006464  0.061786   -0.543774   0.134200 -0.094075    0.100349          0.500646        -0.001342       -0.045586          0.462921        -0.063516        0.030709         -0.070382         -0.589232        -0.009779        0.071145         -0.555619         0.134852       -0.097086          0.094034   0.000000   0.000000 0.319455 0.239964 0.750708 -0.035535  -0.023195 -0.000806 0.297604 -0.240018 0.766191  0.098516  -0.059635  0.034295
281              0          281   9.366700    0.511619   0.008283 -0.042272    0.455199  -0.062134  0.037970   -0.076695   -0.594324  -0.005935  0.057208   -0.543135   0.134631 -0.093520    0.097798          0.501413        -0.001342       -0.045586          0.462921        -0.063516        0.030709         -0.073053         -0.589232        -0.009779        0.069238         -0.555619         0.134470       -0.097086          0.094034   0.000000   0.000000 0.319261 0.240190 0.750554 -0.036230  -0.022216 -0.000851 0.297622 -0.238147 0.765451  0.101969  -0.056442  0.037249
282              0          282   9.400000    0.511849   0.008532 -0.042320    0.455370  -0.062262  0.038282   -0.076500   -0.594374  -0.006318  0.056169   -0.543039   0.134063 -0.093474    0.097156          0.501413        -0.001342       -0.045586          0.462921        -0.063516        0.030709         -0.073053         -0.589232        -0.009779        0.067712         -0.555619         0.134470       -0.097086          0.094034   0.000000   0.000000 0.319202 0.240193 0.750531 -0.036128  -0.021979 -0.001250 0.297626 -0.237741 0.765293  0.101672  -0.055610  0.038386
283              0          283   9.433300    0.512500   0.009048 -0.042360    0.455638  -0.062094  0.038734   -0.076315   -0.594055  -0.007139  0.052202   -0.542247   0.131929 -0.093506    0.093949          0.501796        -0.001342       -0.045586          0.462921        -0.063516        0.030709         -0.073053         -0.589232        -0.009779        0.065423         -0.555238         0.134470       -0.097086          0.093652   0.000000   0.000000 0.319018 0.240199 0.750422 -0.035508  -0.021420 -0.001956 0.297765 -0.236098 0.764543  0.101124  -0.051812  0.042598
284              0          284   9.466700    0.512675   0.009049 -0.042577    0.456053  -0.062526  0.038787   -0.075030   -0.593262  -0.007720  0.049572   -0.542543   0.130057 -0.092188    0.088919          0.501796        -0.001342       -0.045586          0.462921        -0.063516        0.030709         -0.073053         -0.589232        -0.009779        0.063897         -0.555238         0.134470       -0.097086          0.093652   0.000000   0.000000 0.318986 0.240279 0.750348 -0.035819  -0.020395 -0.001847 0.298094 -0.235150 0.764106  0.100110  -0.047630  0.044452
